,Stage_sim,Stage_obs,Velocity_sim,Q_obs,excessive_rain,SM
2017-04-02 06:00:00,54.0,22.617684,0.0,81.95,0.0,0.009995425
2017-04-02 07:00:00,54.0,22.61616,0.0,81.2,0.0,0.009995416
2017-04-02 08:00:00,54.0,22.615398000000003,0.0,80.825,0.0,0.009995119
2017-04-02 09:00:00,54.0,22.613112,0.0,79.7,0.0,0.009994895
2017-04-02 10:00:00,54.0,22.611588,0.0,79.0,0.0,0.0099947965
2017-04-02 11:00:00,54.0,22.606254000000003,0.0,76.475,2.6680647e-07,0.009994794
2017-04-02 12:00:00,54.0,22.60473,0.0,75.75,0.0,0.0099945655
2017-04-02 13:00:00,54.0,22.59711,0.0,72.25,0.0,0.009994363
2017-04-02 14:00:00,54.0,22.602444000000002,0.0,74.7,0.0,0.00999438
2017-04-02 15:00:00,54.0,22.603968000000002,0.0,75.4,0.0,0.009994086
2017-04-02 16:00:00,54.0,22.610064000000005,0.0,78.3,0.0,0.009993901
2017-04-02 17:00:00,54.0,22.609302000000003,0.0,77.9,0.0,0.009993774
2017-04-02 18:00:00,54.0,22.614635999999997,0.0,80.45,0.0,0.009993452
2017-04-02 19:00:00,54.0,22.632416000000006,0.0,90.2,0.0,0.009993243
2017-04-02 20:00:00,54.0,22.785324,0.0,190.5,2.3247212e-07,0.009993261
2017-04-02 21:00:00,54.0,22.922484,0.0,308.5,0.0,0.009993225
2017-04-02 22:00:00,54.0,22.872954000000004,0.0,261.0,0.0,0.009993026
2017-04-02 23:00:00,54.0,22.858476,0.0,248.0,0.0,0.009992765
2017-04-03 00:00:00,54.0,22.878288,0.0,266.0,0.0,0.009992668
2017-04-03 01:00:00,54.0,22.875240000000005,0.0,263.0,0.0,0.009992347
2017-04-03 02:00:00,54.0,22.853904000000004,0.0,243.75,0.0,0.0099922195
2017-04-03 03:00:00,54.0,22.831806,0.0,224.5,0.0,0.00999205
2017-04-03 04:00:00,54.0,22.815042000000002,0.0,211.0,0.0,0.009991953
2017-04-03 05:00:00,54.0,22.80666,0.0,204.0,0.0,0.009991716
2017-04-03 06:00:00,54.0,22.798278000000007,0.0,197.0,0.0,0.009991536
2017-04-03 07:00:00,54.0,22.789896,0.0,190.75,0.0,0.009991392
2017-04-03 08:00:00,54.0,22.783038,0.0,185.5,0.0,0.009991039
2017-04-03 09:00:00,54.0,22.770846,0.0,176.0,0.0,0.009990618
2017-04-03 10:00:00,54.0,22.760940000000005,0.0,169.0,0.0,0.009990418
2017-04-03 11:00:00,54.0,22.748748000000003,0.0,160.0,0.0,0.009990279
2017-04-03 12:00:00,54.0,22.736556,0.0,152.0,0.0,0.009990121
2017-04-03 13:00:00,54.0,22.728174,0.0,145.75,0.0,0.009989955
2017-04-03 14:00:00,54.0,22.720553999999996,0.0,140.5,0.0,0.009989935
2017-04-03 15:00:00,54.0,22.714458000000004,0.0,136.5,0.0,0.009989706
2017-04-03 16:00:00,54.0,22.713696,0.0,136.0,0.0,0.009989272
2017-04-03 17:00:00,54.0,22.710648000000003,0.0,134.0,0.0,0.009988937
2017-04-03 18:00:00,54.0,22.712172000000002,0.0,135.0,0.0,0.009988655
2017-04-03 19:00:00,54.0,22.709886000000004,0.0,133.75,0.0,0.009988379
2017-04-03 20:00:00,54.0,22.706838,0.0,132.5,0.0,0.009988366
2017-04-03 21:00:00,54.0,22.705314000000005,0.0,131.5,0.0,0.009988216
2017-04-03 22:00:00,54.0,22.700741999999998,0.0,128.5,0.0,0.009987823
2017-04-03 23:00:00,54.0,22.69617,0.0,125.5,0.0,0.009987645
2017-04-04 00:00:00,54.0,22.697694000000002,0.0,126.5,0.0,0.009987544
2017-04-04 01:00:00,54.0,22.712172000000002,0.0,135.25,0.0,0.009987413
2017-04-04 02:00:00,54.0,22.737318,0.0,152.25,0.0,0.009987122
2017-04-04 03:00:00,54.0,22.76856,0.0,174.75,0.0,0.009987031
2017-04-04 04:00:00,54.0,22.799802,0.0,198.5,0.0,0.009986631
2017-04-04 05:00:00,54.0,22.82571,0.0,219.75,0.0,0.009986208
2017-04-04 06:00:00,54.0,22.847808,0.0,238.25,0.0,0.0099861985
2017-04-04 07:00:00,54.0,22.86762,0.0,256.0,0.0,0.00998598
2017-04-04 08:00:00,54.0,22.882859999999997,0.0,270.25,0.0,0.009985456
2017-04-04 09:00:00,54.0,22.895813999999998,0.0,282.25,0.0,0.009985142
2017-04-04 10:00:00,54.0,22.906482,0.0,292.75,0.0,0.009984977
2017-04-04 11:00:00,54.0,22.917912,0.0,304.0,0.0,0.009984971
2017-04-04 12:00:00,54.0,22.927056,0.0,313.25,0.0,0.009984483
2017-04-04 13:00:00,54.0,22.941533999999997,0.0,328.25,0.0,0.009984045
2017-04-04 14:00:00,54.0,22.952963999999998,0.0,340.25,0.0,0.009983616
2017-04-04 15:00:00,54.0,22.967442000000002,0.0,355.75,0.0,0.009983225
2017-04-04 16:00:00,54.0,22.988016000000002,0.0,378.75,0.0,0.0099828215
2017-04-04 17:00:00,54.0,23.00859,0.0,402.25,0.0,0.009982343
2017-04-04 18:00:00,54.0,23.028402,0.0,425.5,0.0,0.009982327
2017-04-04 19:00:00,54.0,23.048976000000003,0.0,450.75,0.0,0.009982108
2017-04-04 20:00:00,54.0,23.067264,0.0,473.75,0.0,0.0099816155
2017-04-04 21:00:00,54.0,23.083266000000002,0.0,494.0,0.0,0.00998137
2017-04-04 22:00:00,54.0,23.100030000000004,0.0,516.5,0.0,0.009981273
2017-04-04 23:00:00,54.0,23.114508,0.0,536.0,0.0,0.00998124
2017-04-05 00:00:00,54.0,23.125938,0.0,551.75,0.0,0.009981228
2017-04-05 01:00:00,54.0,23.141178,0.0,573.0,0.0,0.009981204
2017-04-05 02:00:00,54.0,23.153370000000002,0.0,590.5,0.0,0.009981131
2017-04-05 03:00:00,54.0,23.169372000000003,0.0,612.75,0.0,0.009980972
2017-04-05 04:00:00,54.0,23.185374,0.0,635.0,0.0,0.009980688
2017-04-05 05:00:00,54.0,23.19909,0.0,654.5,0.0,0.009980237
2017-04-05 06:00:00,54.0,23.216616000000002,0.0,679.5,0.0,0.009980193
2017-04-05 07:00:00,54.0,23.229570000000002,0.0,698.5,0.0,0.009979931
2017-04-05 08:00:00,54.0,23.242524,0.0,716.5,0.0,0.009979931
2017-04-05 09:00:00,54.0,23.263098,0.0,742.5,0.0,0.009979635
2017-04-05 10:00:00,54.0,23.281385999999998,0.0,765.75,0.0,0.009979523
2017-04-05 11:00:00,54.0,23.30196,0.0,792.0,0.0,0.0099790385
2017-04-05 12:00:00,54.0,23.324820000000003,0.0,822.0,0.0,0.009978667
2017-04-05 13:00:00,54.0,23.34006,0.0,842.0,0.0,0.009978372
2017-04-05 14:00:00,54.0,23.364444000000002,0.0,874.0,0.0,0.00997812
2017-04-05 15:00:00,54.0,23.386542000000002,0.0,902.25,0.0,0.009977881
2017-04-05 16:00:00,54.0,23.407878,0.0,929.0,0.0,0.009977625
2017-04-05 17:00:00,54.0,23.426166000000002,0.0,952.0,0.0,0.009977323
2017-04-05 18:00:00,54.0,23.445216000000002,0.0,976.75,0.0,0.009976949
2017-04-05 19:00:00,54.0,23.452835999999998,0.0,986.0,0.0,0.009976476
2017-04-05 20:00:00,54.0,23.4696,0.0,1010.0,0.0,0.009976406
2017-04-05 21:00:00,54.0,23.474934000000005,0.0,1015.0,0.0,0.00997619
2017-04-05 22:00:00,54.0,23.482554000000004,0.0,1025.0,0.0,0.0099758115
2017-04-05 23:00:00,54.0,23.486364000000002,0.0,1030.0,0.0,0.009975773
2017-04-06 00:00:00,54.0,23.480268,0.0,1020.0,0.0,0.009975532
2017-04-06 01:00:00,54.0,23.474172000000003,0.0,1015.0,0.0,0.009975071
2017-04-06 02:00:00,54.0,23.467314000000002,0.0,1002.5,0.0,0.009974895
2017-04-06 03:00:00,54.0,23.463503999999997,0.0,999.0,0.0,0.009974466
2017-04-06 04:00:00,54.0,23.449788,0.0,982.5,0.0,0.009974291
2017-04-06 05:00:00,54.0,23.438358,0.0,968.0,0.0,0.009973833
2017-04-06 06:00:00,54.0,23.426166000000002,0.0,952.0,0.0,0.009973566
2017-04-06 07:00:00,54.0,23.410164,0.0,931.75,0.0,0.009973548
2017-04-06 08:00:00,54.0,23.391876000000003,0.0,908.75,0.0,0.009973158
2017-04-06 09:00:00,54.0,23.37435,0.0,887.0,0.0,0.009972991
2017-04-06 10:00:00,54.0,23.356824,0.0,864.0,0.0,0.009972429
2017-04-06 11:00:00,54.0,23.33625,0.0,837.0,0.0,0.009972066
2017-04-06 12:00:00,54.0,23.320248,0.0,816.0,0.0,0.009971892
2017-04-06 13:00:00,54.0,23.298912,0.0,788.0,0.0,0.009971291
2017-04-06 14:00:00,54.0,23.282148000000003,0.0,766.75,0.0,0.009970859
2017-04-06 15:00:00,54.0,23.261574,0.0,740.75,0.0,0.009970588
2017-04-06 16:00:00,54.0,23.247096,0.0,722.75,0.0,0.009970469
2017-04-06 17:00:00,54.0,23.234142000000002,0.0,705.25,0.0,0.009969887
2017-04-06 18:00:00,54.0,23.216616000000002,0.0,679.5,0.0,0.009969444
2017-04-06 19:00:00,54.0,23.199090000000005,0.0,654.25,0.0,0.00996913
2017-04-06 20:00:00,54.0,23.185374,0.0,635.0,0.0,0.00996894
2017-04-06 21:00:00,54.0,23.172420000000002,0.0,617.0,0.0,0.009968868
2017-04-06 22:00:00,54.0,23.155656,0.0,593.5,0.0,0.009968299
2017-04-06 23:00:00,54.0,23.137368000000006,0.0,567.5,0.0,0.009967837
2017-04-07 00:00:00,54.0,23.120604000000004,0.0,544.5,0.0,0.009967475
2017-04-07 01:00:00,54.0,23.101554000000004,0.0,518.5,0.0,0.00996721
2017-04-07 02:00:00,54.0,23.084790000000005,0.0,496.0,0.0,0.009967037
2017-04-07 03:00:00,54.0,23.066502000000003,0.0,472.75,0.0,0.00996695
2017-04-07 04:00:00,54.0,23.056596,0.0,460.25,0.0,0.009966947
2017-04-07 05:00:00,54.0,23.041356,0.0,441.25,0.0,0.0099664135
2017-04-07 06:00:00,54.0,23.027640000000005,0.0,424.5,0.0,0.009965953
2017-04-07 07:00:00,54.0,23.014686000000005,0.0,409.25,0.0,0.009965566
2017-04-07 08:00:00,54.0,22.998684,0.0,391.0,0.0,0.0099652475
2017-04-07 09:00:00,54.0,22.986492000000002,0.0,377.0,0.0,0.009964994
2017-04-07 10:00:00,54.0,22.9743,0.0,363.25,0.0,0.009964803
2017-04-07 11:00:00,54.0,22.959822000000003,0.0,347.75,0.0,0.009964673
2017-04-07 12:00:00,54.0,22.946106,0.0,333.0,0.0,0.0099646
2017-04-07 13:00:00,54.0,22.932390000000005,0.0,319.0,0.0,0.009964582
2017-04-07 14:00:00,54.0,22.92096,0.0,307.0,0.0,0.009964003
2017-04-07 15:00:00,54.0,22.911816,0.0,298.0,0.0,0.009963475
2017-04-07 16:00:00,54.0,22.904196,0.0,290.5,0.0,0.009962995
2017-04-07 17:00:00,54.0,22.892766000000005,0.0,279.25,0.0,0.00996256
2017-04-07 18:00:00,54.0,22.888956,0.0,275.5,0.0,0.009962169
2017-04-07 19:00:00,54.0,22.879812,0.0,267.5,0.0,0.00996182
2017-04-07 20:00:00,54.0,22.873715999999998,0.0,261.5,0.0,0.009961512
2017-04-07 21:00:00,54.0,22.866858,0.0,255.25,0.0,0.009961242
2017-04-07 22:00:00,54.0,22.855428000000007,0.0,245.0,0.0,0.009961008
2017-04-07 23:00:00,54.0,22.845522000000003,0.0,236.25,0.0,0.009960811
2017-04-08 00:00:00,54.0,22.835616,0.0,227.75,0.0,0.009960647
2017-04-08 01:00:00,54.0,22.824948000000003,0.0,219.0,0.0,0.009960516
2017-04-08 02:00:00,54.0,22.815042000000002,0.0,211.0,0.0,0.009960417
2017-04-08 03:00:00,54.0,22.806659999999997,0.0,204.0,0.0,0.009960347
2017-04-08 04:00:00,54.0,22.798278000000007,0.0,197.0,0.0,0.009960307
2017-04-08 05:00:00,54.0,22.79142,0.0,192.0,0.0,0.009960294
2017-04-08 06:00:00,54.0,22.786086000000005,0.0,187.5,0.0,0.009959682
2017-04-08 07:00:00,54.0,22.77999,0.0,183.25,0.0,0.009959096
2017-04-08 08:00:00,54.0,22.773131999999997,0.0,177.75,0.0,0.009958536
2017-04-08 09:00:00,54.0,22.767798,0.0,173.75,0.0,0.009958001
2017-04-08 10:00:00,54.0,22.763226000000003,0.0,170.5,0.0,0.009957489
2017-04-08 11:00:00,54.0,22.758653999999996,0.0,167.5,0.0,0.009956999
2017-04-08 12:00:00,54.0,22.753320000000002,0.0,163.25,0.0,0.009956531
2017-04-08 13:00:00,54.0,22.747224,0.0,159.0,0.0,0.009956085
2017-04-08 14:00:00,54.0,22.742652000000003,0.0,156.0,0.0,0.0099556595
2017-04-08 15:00:00,54.0,22.740366,0.0,154.5,0.0,0.0099552525
2017-04-08 16:00:00,54.0,22.735032000000004,0.0,151.0,0.0,0.009954865
2017-04-08 17:00:00,54.0,22.733508000000004,0.0,149.75,0.0,0.009954496
2017-04-08 18:00:00,54.0,22.734270000000002,0.0,150.5,0.0,0.009954145
2017-04-08 19:00:00,54.0,22.728174,0.0,146.0,0.0,0.009953811
2017-04-08 20:00:00,54.0,22.733508,0.0,150.0,0.0,0.009953493
2017-04-08 21:00:00,54.0,22.73046,0.0,147.5,0.0,0.0099531915
2017-04-08 22:00:00,54.0,22.730459999999997,0.0,147.5,0.0,0.009952905
2017-04-08 23:00:00,54.0,22.725126000000003,0.0,143.5,0.0,0.009952634
2017-04-09 00:00:00,54.0,22.719792,0.0,140.0,0.0,0.009952377
2017-04-09 01:00:00,54.0,22.71522,0.0,137.0,0.0,0.0099521335
2017-04-09 02:00:00,54.0,22.710648000000003,0.0,134.0,0.0,0.009951904
2017-04-09 03:00:00,54.0,22.706838,0.0,132.5,0.0,0.009951688
2017-04-09 04:00:00,54.0,22.70379,0.0,130.5,0.0,0.009951484
2017-04-09 05:00:00,54.0,22.699218,0.0,127.5,0.0,0.0099512935
2017-04-09 06:00:00,54.0,22.697694000000002,0.0,126.5,0.0,0.009951117
2017-04-09 07:00:00,54.0,22.693884,0.0,124.0,0.0,0.009950954
2017-04-09 08:00:00,54.0,22.690835999999997,0.0,122.0,0.0,0.0099508
2017-04-09 09:00:00,54.0,22.687788,0.0,120.0,0.0,0.009950657
2017-04-09 10:00:00,54.0,22.684740000000005,0.0,118.5,0.0,0.009950525
2017-04-09 11:00:00,54.0,22.68093,0.0,116.5,0.0,0.009950403
2017-04-09 12:00:00,54.0,22.677120000000002,0.0,114.0,0.0,0.009950291
2017-04-09 13:00:00,54.0,22.672548,0.0,111.0,0.0,0.009950189
2017-04-09 14:00:00,54.0,22.669500000000003,0.0,109.5,0.0,0.009950096
2017-04-09 15:00:00,54.0,22.667976000000003,0.0,109.0,0.0,0.009950011
2017-04-09 16:00:00,54.0,22.666452000000003,0.0,108.0,0.0,0.009949936
2017-04-09 17:00:00,54.0,22.667976000000003,0.0,109.0,0.0,0.009949869
2017-04-09 18:00:00,54.0,22.665690000000005,0.0,107.5,0.0,0.00994981
2017-04-09 19:00:00,54.0,22.668738,0.0,109.25,0.0,0.009949759
2017-04-09 20:00:00,54.0,22.669500000000003,0.0,109.5,0.0,0.009949716
2017-04-09 21:00:00,54.0,22.671785999999997,0.0,110.5,0.0,0.009949681
2017-04-09 22:00:00,54.0,22.670262,0.0,109.75,0.0,0.009949653
2017-04-09 23:00:00,54.0,22.661118000000002,0.0,104.875,0.0,0.009949633
2017-04-10 00:00:00,54.0,22.663403999999996,0.0,106.0,0.0,0.00994962
2017-04-10 01:00:00,54.0,22.662641999999998,0.0,105.5,0.0,0.009949613
2017-04-10 02:00:00,54.0,22.659594000000002,0.0,103.5,0.0,0.009948999
2017-04-10 03:00:00,54.0,22.658070000000002,0.0,102.75,0.0,0.0099483915
2017-04-10 04:00:00,54.0,22.656546,0.0,102.25,0.0,0.009947791
2017-04-10 05:00:00,54.0,22.654259999999997,0.0,101.0,0.0,0.009947197
2017-04-10 06:00:00,54.0,22.651974,0.0,99.625,0.0,0.009946934
2017-04-10 07:00:00,54.0,22.651974,0.0,99.625,0.0,0.009946675
2017-04-10 08:00:00,54.0,22.649688,0.0,98.5,0.0,0.009946419
2017-04-10 09:00:00,54.0,22.647402000000003,0.0,97.22500000000001,0.0,0.009946165
2017-04-10 10:00:00,54.0,22.645116,0.0,96.0,0.0,0.009945913
2017-04-10 11:00:00,54.0,22.642068000000002,0.0,94.4,0.0,0.009945664
2017-04-10 12:00:00,54.0,22.63902,0.0,92.8,0.0,0.009945417
2017-04-10 13:00:00,54.0,22.63521,0.0,90.80000000000001,0.0,0.009945172
2017-04-10 14:00:00,54.0,22.631400000000003,0.0,88.8,0.0,0.00994493
2017-04-10 15:00:00,54.0,22.629876000000003,0.0,88.05,0.0,0.009944689
2017-04-10 16:00:00,54.0,22.628352,0.0,87.3,0.0,0.009944451
2017-04-10 17:00:00,54.0,22.628352,0.0,87.3,2.1458986e-09,0.009944215
2017-04-10 18:00:00,54.0,22.629113999999998,0.0,87.675,0.0,0.009943982
2017-04-10 19:00:00,54.0,22.631400000000003,0.0,88.8,0.0,0.009943749
2017-04-10 20:00:00,54.0,22.632924,0.0,89.6,0.0,0.009943519
2017-04-10 21:00:00,54.0,22.63521,0.0,90.80000000000001,0.0,0.009943291
2017-04-10 22:00:00,54.0,22.637496,0.0,92.0,0.0,0.009943064
2017-04-10 23:00:00,54.0,22.637496,0.0,92.0,0.0,0.00994284
2017-04-11 00:00:00,54.0,22.634448,0.0,90.42500000000001,0.0,0.009942617
2017-04-11 01:00:00,54.0,22.632924,0.0,89.625,0.0,0.009942397
2017-04-11 02:00:00,54.0,22.632162,0.0,89.2,0.0,0.009942178
2017-04-11 03:00:00,54.0,22.631400000000003,0.0,88.8,0.0,0.00994196
2017-04-11 04:00:00,54.0,22.631400000000003,0.0,88.8,0.0,0.009941744
2017-04-11 05:00:00,54.0,22.631400000000003,0.0,88.8,0.0,0.0099415295
2017-04-11 06:00:00,54.0,22.631400000000003,0.0,88.8,0.0,0.009941331
2017-04-11 07:00:00,54.0,22.631400000000003,0.0,88.8,0.0,0.009941134
2017-04-11 08:00:00,54.0,22.632162,0.0,89.2,0.0,0.009940938
2017-04-11 09:00:00,54.0,22.631400000000003,0.0,88.8,0.0,0.009940743
2017-04-11 10:00:00,54.0,22.631400000000003,0.0,88.8,0.0,0.009940551
2017-04-11 11:00:00,54.0,22.628352,0.0,87.3,0.0,0.009940359
2017-04-11 12:00:00,54.0,22.626828,0.0,86.5,0.0,0.009940168
2017-04-11 13:00:00,54.0,22.62759,0.0,86.875,0.0,0.009939979
2017-04-11 14:00:00,54.0,22.639782000000004,0.0,93.2,0.0,0.009939791
2017-04-11 15:00:00,54.0,22.653498,0.0,100.45,0.0,0.009939604
2017-04-11 16:00:00,54.0,22.664166,0.0,106.5,0.0,0.009939418
2017-04-11 17:00:00,54.0,22.667976000000003,0.0,109.0,0.0,0.009939339
2017-04-11 18:00:00,54.0,22.677120000000002,0.0,114.2,0.0,0.0099393595
2017-04-11 19:00:00,54.0,22.758654000000003,0.0,167.25,8.923558e-07,0.00993937
2017-04-11 20:00:00,54.000004,22.834092,0.0,226.5,1.3470006e-06,0.009939443
2017-04-11 21:00:00,54.000004,22.86,0.0,249.25,4.7561215e-07,0.009939701
2017-04-11 22:00:00,54.000004,22.951440000000005,0.0,339.75,1.3280747e-06,0.009939825
2017-04-11 23:00:00,54.000004,23.067264,0.0,474.0,6.461095e-07,0.009939647
2017-04-12 00:00:00,54.000004,23.134320000000002,0.0,563.25,0.0,0.00993947
2017-04-12 01:00:00,54.000004,23.203662,0.0,660.75,0.0,0.009939294
2017-04-12 02:00:00,54.000004,23.261574,0.0,740.25,0.0,0.00993912
2017-04-12 03:00:00,54.000004,23.300436000000005,0.0,789.5,0.0,0.009938946
2017-04-12 04:00:00,54.000004,23.326344000000002,0.0,823.0,0.0,0.009938773
2017-04-12 05:00:00,54.000004,23.337774,0.0,838.0,0.0,0.0099386005
2017-04-12 06:00:00,54.000004,23.338535999999998,0.0,839.0,0.0,0.009938232
2017-04-12 07:00:00,54.0,23.329392,0.0,827.0,0.0,0.009937865
2017-04-12 08:00:00,54.0,23.313390000000002,0.0,806.0,0.0,0.0099375
2017-04-12 09:00:00,54.0,23.289768,0.0,776.0,0.0,0.009937136
2017-04-12 10:00:00,54.0,23.266146,0.0,745.75,0.0,0.009936775
2017-04-12 11:00:00,54.0,23.243285999999998,0.0,716.75,0.0,0.009936416
2017-04-12 12:00:00,54.0,23.216616000000002,0.0,678.75,0.0,0.009936057
2017-04-12 13:00:00,54.0,23.193756,0.0,646.0,0.0,0.009935701
2017-04-12 14:00:00,54.0,23.175468,0.0,620.5,0.0,0.009935347
2017-04-12 15:00:00,54.0,23.151846,0.0,587.5,0.0,0.009934994
2017-04-12 16:00:00,54.0,23.132796,0.0,560.25,0.0,0.009934643
2017-04-12 17:00:00,54.0,23.116032,0.0,537.0,0.0,0.009934294
2017-04-12 18:00:00,54.0,23.098506,0.0,513.5,0.0,0.009933947
2017-04-12 19:00:00,54.0,23.08098,0.0,490.5,0.0,0.0099336
2017-04-12 20:00:00,54.0,23.062692000000002,0.0,467.0,0.0,0.009933256
2017-04-12 21:00:00,54.0,23.045166000000002,0.0,445.25,0.0,0.009932912
2017-04-12 22:00:00,54.0,23.023068,0.0,418.5,0.0,0.00993257
2017-04-12 23:00:00,54.0,23.009352000000003,0.0,402.25,0.0,0.00993223
2017-04-13 00:00:00,54.0,22.989540000000005,0.0,379.75,0.0,0.009931892
2017-04-13 01:00:00,54.0,22.975824000000003,0.0,364.0,0.0,0.009931554
2017-04-13 02:00:00,54.0,22.958298000000003,0.0,345.0,0.0,0.009931219
2017-04-13 03:00:00,54.0,22.94382,0.0,329.75,0.0,0.009930884
2017-04-13 04:00:00,54.0,22.930103999999996,0.0,315.75,0.0,0.009930551
2017-04-13 05:00:00,54.0,22.919435999999997,0.0,304.5,0.0,0.0099302195
2017-04-13 06:00:00,54.0,22.911054000000004,0.0,296.25,0.0,0.009929856
2017-04-13 07:00:00,54.0,22.903434,0.0,288.75,0.0,0.009929496
2017-04-13 08:00:00,54.0,22.895814000000005,0.0,281.25,0.0,0.009929136
2017-04-13 09:00:00,54.0,22.888956,0.0,274.75,0.0,0.009928778
2017-04-13 10:00:00,54.0,22.881335999999997,0.0,268.0,0.0,0.009928421
2017-04-13 11:00:00,54.0,22.873716000000005,0.0,260.5,0.0,0.009928065
2017-04-13 12:00:00,54.0,22.865334,0.0,253.0,0.0,0.009927711
2017-04-13 13:00:00,54.0,22.855428000000007,0.0,244.0,0.0,0.0099273585
2017-04-13 14:00:00,54.0,22.847046,0.0,236.75,0.0,0.009927006
2017-04-13 15:00:00,54.0,22.842474,0.0,232.75,0.0,0.009926656
2017-04-13 16:00:00,54.0,22.837902000000003,0.0,228.75,0.0,0.009926307
2017-04-13 17:00:00,54.0,22.837902000000003,0.0,228.5,0.0,0.009925959
2017-04-13 18:00:00,54.0,22.832568,0.0,224.0,0.0,0.009925611
2017-04-13 19:00:00,54.0,22.830282000000004,0.0,222.5,0.0,0.009925266
2017-04-13 20:00:00,54.0,22.827234,0.0,219.75,0.0,0.009924921
2017-04-13 21:00:00,54.0,22.825709999999997,0.0,218.25,0.0,0.0099245785
2017-04-13 22:00:00,54.0,22.819614000000005,0.0,213.0,0.0,0.009924236
2017-04-13 23:00:00,54.0,22.81428,0.0,208.75,0.0,0.009923895
2017-04-14 00:00:00,54.0,22.808946,0.0,204.5,0.0,0.009923555
2017-04-14 01:00:00,54.0,22.805135999999997,0.0,201.25,0.0,0.009923216
2017-04-14 02:00:00,54.0,22.798278,0.0,196.25,0.0,0.009922878
2017-04-14 03:00:00,54.0,22.794468,0.0,193.0,0.0,0.009922541
2017-04-14 04:00:00,54.0,22.791420000000002,0.0,190.5,0.0,0.0099222055
2017-04-14 05:00:00,54.0,22.788372000000003,0.0,188.0,0.0,0.00992187
2017-04-14 06:00:00,54.0,22.784562,0.0,186.5,0.0,0.009921539
2017-04-14 07:00:00,54.0,22.781514000000005,0.0,185.5,0.0,0.009921209
2017-04-14 08:00:00,54.0,22.778466,0.0,182.75,0.0,0.009920879
2017-04-14 09:00:00,54.0,22.775418,0.0,180.5,0.0,0.009920551
2017-04-14 10:00:00,54.0,22.773132000000004,0.0,179.0,0.0,0.009920224
2017-04-14 11:00:00,54.0,22.770084,0.0,176.5,0.0,0.009919898
2017-04-14 12:00:00,54.0,22.765512,0.0,173.0,0.0,0.009919572
2017-04-14 13:00:00,54.0,22.761702000000003,0.0,170.5,0.0,0.009919248
2017-04-14 14:00:00,54.0,22.759416,0.0,169.0,0.0,0.0099189235
2017-04-14 15:00:00,54.0,22.756368,0.0,166.25,0.0,0.0099186
2017-04-14 16:00:00,54.0,22.756368,0.0,166.0,0.0,0.009918279
2017-04-14 17:00:00,54.0,22.755606,0.0,165.5,0.0,0.009917958
2017-04-14 18:00:00,54.0,22.754844000000002,0.0,165.25,0.0,0.009917637
2017-04-14 19:00:00,54.0,22.753320000000002,0.0,164.0,0.0,0.009917318
2017-04-14 20:00:00,54.0,22.751796000000006,0.0,163.0,0.0,0.009916998
2017-04-14 21:00:00,54.0,22.752558000000004,0.0,163.5,0.0,0.009916681
2017-04-14 22:00:00,54.0,22.748748,0.0,161.0,0.0,0.009916363
2017-04-14 23:00:00,54.0,22.744176000000003,0.0,158.0,0.0,0.009916048
2017-04-15 00:00:00,54.0,22.740365999999998,0.0,155.25,0.0,0.009915732
